segment_303.wav|Այո՛, օրիորդնե՛ր և պարոննե՛ր, ապահարզանի խնդիրն այսօր մեզանում մի նոր, կենսական խնդիր է ներկայացնում
segment_304.wav|որ մենք նոր պիտի լուծենք, այնինչ լուսավոր Եվրոպայում դա վաղուց արդեն յուր լուծումն ստացած վերջացած է և նույնիսկ, այո՛, անախրոնիզմ է դար
segment_305.wav|Եվրոպան, որ ամեն հնության, անշարժության և մոլորության թշնամի է եղել և միևնույն ժամանակ ստեղծող բոլոր վեհ և առաջադեմ գաղափարների, առաջինն էր, որ հասկացավ, թե պետք է, վերջապես, մարդկային կյանքից բառնալ կրոնի բռնության լուծը և դրա ավերակների վրա պարզել խղճի և մտքի ազատության դրոշակ
segment_306.wav|Իրավ, օրիորդնե՜ր և պարոններ
segment_307.wav|սոսկալի է, երբ մտածում ես, թե ի՜նչ զարհուրելի բռնություն է գործ դնում կրոնը մարդու խղճի և մտքի ազատության վրա։
segment_308.wav|Տխուր մտածմունքներն և դառն իրականությունն ինձ թելադրում են ասելու, որ մենք՝ տասնիններորդ դարու զավակներս, դեռևս շատ հեռու չենք գնացել հին և միջին դարերից, երբ մարդկանց վրա տիրապետող տարրը՝ բառիս բուն նշանակությամբ՝ կրոնն էր կազմում, և ամեն ինչ կրոնի անունով
segment_309.wav|Մարդկային քաղաքացիական, բարոյական և սոցիալական կյանքի պայմաններն ու երևույթները ենթարկվում էին կրոնական խիստ կոնտրոլի, որն անխուսափելի էր և որից մի մազի չափ շեղվելու համար անգամ մարդիկ իրենց կյանքն էին հատուցանում։
segment_310.wav|Արդ, ինքներդ խոստովանեցեք, օրիորդնե՜ր և պարոննե՜ր, արդյոք մենք ևս նույն դրության մեջ չե՞նք այժմ, մենք, որ ապրում ենք նոր, լուսավորյալ կոչված դարում
segment_311.wav|արդյոք մեզանից յուրաքանչյուրն յուր խղճի և մտքի ազատության վրա չի՞ զգում կրոնի բռնության անտանելի լուծը
segment_312.wav|ինչպես այդ զգում էր հին և միջին դարերում յուրաքանչյուր մարդ
segment_313.wav|Օրիորդնե՛ր և պարոննե՜ր, բավական է, որքան իբրև կրոնական ազգ ապրեցինք,
segment_314.wav|ապրենք այժմ էլ իբրև քաղաքական ազգ
segment_315.wav|ամաչենք, վերջապես, լուսավոր Եվրոպայից
segment_316.wav|մենք ամեն բան ընդունել ենք նրանից, բայց որն ամենակենսականը և ամենաանհրաժեշտն է մեր խղճի և մտքի ազատության համար
segment_317.wav|դրանից խուսափում ենք, կարծես վախենում ենք դրանից
segment_318.wav|Դատապարտելի է միանգամայն այն ազգը, որ դիտմամբ իրեն կրոնի տրամադրության տակ է դնում։
segment_319.wav|Ո՞ր ազգն է կրոնով առաջացել, որ մենք առաջանանք.ո՜չ մի ազգ։
segment_320.wav|Կրոնը մարդկանց համար է ստեղծված և ոչ թե մարդիկ կրոնի համար։
segment_321.wav|Ես վերջացնում եմ իմ խոսքս, օրիորդնե՜ր և պարոննե՜ր
segment_322.wav|և հարցնում եմ. որ երանելի չի՞ լինի արդյոք այն մարդը մեզանում, որ առաջին անգամ քաջություն կունենա բառնալու կրոնի բռնությունն ամուսնական հարցում
segment_323.wav|որովհետև, կրկնում եմ, մեր բոլոր կենսական խնդիրների շարքում այսօր ամուսնական խնդիրն է, որ գայթակղության քար է դարձել և որը պահանջում է յուր շուտափույթ լուծումը
segment_324.wav|Մասխարյանցը վերջացրեց յուր ոգևորված ճառը։ Փոքրիկ սենյակում հավաքված առաջադեմ գաղափարներով տոգորված, թարմ մտքերի սիրահար օրիորդներն ու պարոնները հիացած ծափահարեցին ճառախոսին, որ կես ժամի չափ շարունակ խոսում էր և խոսում էր ինչպիսի՜ ոգևորությամբ, ինչպիսի՜ ճարտասանությամբ։
segment_325.wav|Բրա՜վո կեցցե՜ս լա՜վ խոսեց,ծափահարության միջից լսվում էին բացականչություններ։
segment_326.wav|Մասխարյանցն առնվազն էլի մի երկու, երեք րոպե շարունակ գլուխ էր տալիս սրան ու նրան և միանգամայն չէր իմանում, թե ինչպես արտահայտե յուր շնորհակալությունը։
segment_327.wav|Վերջապես ծափահարություններն ու բացականչությունները դադարեցին, և որովհետև արդեն գիշերվա ժամը տասներկուսն էր, այդ պատճառով ամենքն էլ վեր կացան, սեղմեցին տան տիրոջ ձեռքը, դուրս եկան, հագան իրենց վերարկուները, գլխարկները և քաշվեցին իրենց տները։
segment_328.wav|Մասխարյանցը վերարկուի բոլոր կոճակները գցեց, ձեռնոցները հագավ և շտապ քայլերով հեռա
segment_329.wav|Ճանապարհին նրա միտքն ամբողջապես զբաղված էր յուր խոսած ճառով, այն ազդեցությամբ, որ գործել էր այդ ճառն ունկնդիրների վրա և հիացման այն ծափահարությամբ ու բացականչություններով, որոնցով վարձատրեցին նրան յուր նոր գաղափարները, վարդապետելու համար։
segment_330.wav|Նա երջանիկ էր համարում իրեն, որ թեև հասարակության «մասսան», ժողովրդի մեծ «կոնտինգենտն» անտարբեր է յուր քարոզած նոր գաղափարներին, որովհետև տակավին անընդունակ է դրանց հասկանալու, բայց կան արդեն, թեև փոքր թվով, լուսամիտ, դեպի քաղաքակրթությանը ձգտող օրիորդներ և երիտասարդներ թարմ ուժեր, որոնք ի սրտե համակրում, ոգևորվում և հետևում են իրեն։
segment_331.wav|Նա մտադիր էր յուր՝ բերանացի քարոզած նոր գաղափարները քարոզել և՛ գրավոր կերպով վիպական կամ պուբլիցիստական գրվածքի ձևով,
segment_332.wav|թեև նա համոզված էր, որ «հետադեմների», «խավարամիտների» և «րուտինականների» սագերն իսկույն սոսկալի աղմուկ պիտի բարձրացնեին և ինքն ամեն կողմից զարհուրելի հալածանքի պիտի ենթարկ
segment_333.wav|Սակայն այդ նրան բոլորովին երկյուղ չէր պատճառում. ընդհակառակն, այն գիտակցությունը, որ նա պիտի «զոհվեր» յուր սրբազան կոչումին, նրան ավելի եռանդ, ավելի ուժ էր ներշնչում յուր ընտրած փշյա ճանապարհովն առաջ ընթանալու, որովհետև պատմությունը նրան շատ օրինակներ էր տալիս, որ բոլոր դարերի և բոլոր ազգերի մեջ առհասարակ նոր մտքի, նոր գաղափարի «ինիցիատորը» միշտ հալածանքի է ենթարկվել, նույնիսկ մահվան
segment_334.wav|օրինակ՝ Գալիլեյը, Հուսը, Լութերը և այլն, և այլն։
